damage_level,quantity_level,chance_level,damage,quantity,chance,total_cost,product,pareto_frontier
10,5,14,85.0,5.0,24.5,2424.0,104.125,False
8,4,16,46.0,4.0,27.5,2426.0,50.6,False
21,4,3,1094.0,4.0,8.0,2430.0,350.08,False
15,5,12,309.0,5.0,21.5,2430.0,332.175,False
14,3,15,244.0,3.0,26.0,2432.0,190.32,False
12,2,16,148.0,2.0,27.5,2433.0,81.4,False
20,5,1,898.0,5.0,5.0,2434.0,224.5,False
11,3,16,113.0,3.0,27.5,2437.0,93.22500000000001,False
4,5,15,9.0,5.0,26.0,2438.0,11.700000000000001,False
20,5,2,898.0,5.0,6.5,2442.0,291.85,False
15,1,15,309.0,1.0,26.0,2447.0,80.34,False
18,5,9,596.0,5.0,17.0,2448.0,506.6,True
19,5,7,733.0,5.0,14.0,2450.0,513.1,True
19,4,10,733.0,4.0,18.5,2452.0,542.42,True
20,3,9,898.0,3.0,17.0,2452.0,457.98,False
16,3,14,387.0,3.0,24.5,2454.0,284.445,False
21,1,7,1094.0,1.0,14.0,2459.0,153.16000000000003,False
15,4,14,309.0,4.0,24.5,2460.0,302.82,False
5,5,15,14.0,5.0,26.0,2461.0,18.2,False
21,3,6,1094.0,3.0,12.5,2466.0,410.25,False
20,4,8,898.0,4.0,15.5,2468.0,556.76,True
20,5,3,898.0,5.0,8.0,2468.0,359.2,False
19,3,11,733.0,3.0,20.0,2472.0,439.8,False
9,4,16,63.0,4.0,27.5,2473.0,69.30000000000001,False
21,4,4,1094.0,4.0,9.5,2474.0,415.72,False
15,2,15,309.0,2.0,26.0,2477.0,160.68,False
13,4,15,191.0,4.0,26.0,2482.0,198.64000000000001,False
11,5,14,113.0,5.0,24.5,2485.0,138.425,False
13,1,16,191.0,1.0,27.5,2487.0,52.525000000000006,False
21,2,7,1094.0,2.0,14.0,2489.0,306.32000000000005,False
6,5,15,22.0,5.0,26.0,2490.0,28.6,False
20,1,10,898.0,1.0,18.5,2499.0,166.13,False
12,3,16,148.0,3.0,27.5,2508.0,122.10000000000001,False
18,1,13,596.0,1.0,23.0,2509.0,137.08,False
20,5,4,898.0,5.0,9.5,2512.0,426.55,False
14,5,13,244.0,5.0,23.0,2516.0,280.6,False
13,2,16,191.0,2.0,27.5,2517.0,105.05000000000001,False
17,1,14,482.0,1.0,24.5,2523.0,118.09,False
7,5,15,32.0,5.0,26.0,2525.0,41.6,False
10,4,16,85.0,4.0,27.5,2526.0,93.50000000000001,False
20,2,10,898.0,2.0,18.5,2529.0,332.26,False
21,4,5,1094.0,4.0,11.0,2536.0,481.36,False
18,2,13,596.0,2.0,23.0,2539.0,274.16,False
15,3,15,309.0,3.0,26.0,2552.0,241.02,False
17,2,14,482.0,2.0,24.5,2553.0,236.18,False
17,4,13,482.0,4.0,23.0,2554.0,443.44,False
19,1,12,733.0,1.0,21.5,2555.0,157.595,False
12,5,14,148.0,5.0,24.5,2556.0,181.29999999999998,False
18,4,12,596.0,4.0,21.5,2558.0,512.56,False
17,5,11,482.0,5.0,20.0,2560.0,482.0,False
21,3,7,1094.0,3.0,14.0,2564.0,459.48,False
19,5,8,733.0,5.0,15.5,2566.0,568.075,True
8,5,15,46.0,5.0,26.0,2566.0,59.800000000000004,False
20,5,5,898.0,5.0,11.0,2574.0,493.9,False
16,5,12,387.0,5.0,21.5,2574.0,416.025,False
21,1,8,1094.0,1.0,15.5,2575.0,169.57,False
22,1,1,1328.0,1.0,5.0,2575.0,66.4,False
14,4,15,244.0,4.0,26.0,2582.0,253.76000000000002,False
22,1,2,1328.0,1.0,6.5,2583.0,86.32000000000001,False
19,2,12,733.0,2.0,21.5,2585.0,315.19,False
11,4,16,113.0,4.0,27.5,2587.0,124.30000000000001,False
14,1,16,244.0,1.0,27.5,2587.0,67.10000000000001,False
16,1,15,387.0,1.0,26.0,2591.0,100.62,False
13,3,16,191.0,3.0,27.5,2592.0,157.57500000000002,False
18,5,10,596.0,5.0,18.5,2600.0,551.3,False
20,4,9,898.0,4.0,17.0,2602.0,610.6400000000001,True
20,3,10,898.0,3.0,18.5,2604.0,498.39,False
16,4,14,387.0,4.0,24.5,2604.0,379.26,False
21,2,8,1094.0,2.0,15.5,2605.0,339.14,False
22,2,1,1328.0,2.0,5.0,2605.0,132.8,False
22,1,3,1328.0,1.0,8.0,2609.0,106.24000000000001,False
22,2,2,1328.0,2.0,6.5,2613.0,172.64000000000001,False
9,5,15,63.0,5.0,26.0,2613.0,81.9,False
18,3,13,596.0,3.0,23.0,2614.0,411.24,False
21,4,6,1094.0,4.0,12.5,2616.0,547.0,False
14,2,16,244.0,2.0,27.5,2617.0,134.20000000000002,False
16,2,15,387.0,2.0,26.0,2621.0,201.24,False
19,4,11,733.0,4.0,20.0,2622.0,586.4,False
17,3,14,482.0,3.0,24.5,2628.0,354.27,False
15,5,13,309.0,5.0,23.0,2636.0,355.35,False
22,2,3,1328.0,2.0,8.0,2639.0,212.48000000000002,False
13,5,14,191.0,5.0,24.5,2640.0,233.975,False
22,1,4,1328.0,1.0,9.5,2653.0,126.16,False
20,5,6,898.0,5.0,12.5,2654.0,561.25,False
12,4,16,148.0,4.0,27.5,2658.0,162.8,False
19,3,12,733.0,3.0,21.5,2660.0,472.78499999999997,False
1,5,16,2.0,5.0,27.5,2665.0,2.75,False
10,5,15,85.0,5.0,26.0,2666.0,110.5,False
20,1,11,898.0,1.0,20.0,2669.0,179.60000000000002,False
2,5,16,3.0,5.0,27.5,2670.0,4.125,False
21,3,8,1094.0,3.0,15.5,2680.0,508.71,False
22,3,1,1328.0,3.0,5.0,2680.0,199.20000000000002,False
3,5,16,5.0,5.0,27.5,2681.0,6.875000000000001,False
22,2,4,1328.0,2.0,9.5,2683.0,252.32,False
22,3,2,1328.0,3.0,6.5,2688.0,258.96000000000004,False
14,3,16,244.0,3.0,27.5,2692.0,201.3,False
16,3,15,387.0,3.0,26.0,2696.0,301.86,False
4,5,16,9.0,5.0,27.5,2698.0,12.375000000000002,False
20,2,11,898.0,2.0,20.0,2699.0,359.20000000000005,False
19,5,9,733.0,5.0,17.0,2700.0,623.0500000000001,True
15,4,15,309.0,4.0,26.0,2702.0,321.36,False
15,1,16,309.0,1.0,27.5,2707.0,84.97500000000001,False
21,1,9,1094.0,1.0,17.0,2709.0,185.98000000000002,False
21,4,7,1094.0,4.0,14.0,2714.0,612.6400000000001,False
22,3,3,1328.0,3.0,8.0,2714.0,318.72,False
22,1,5,1328.0,1.0,11.0,2715.0,146.08,False
5,5,16,14.0,5.0,27.5,2721.0,19.25,False
11,5,15,113.0,5.0,26.0,2727.0,146.9,False
18,1,14,596.0,1.0,24.5,2733.0,146.02,False
15,2,16,309.0,2.0,27.5,2737.0,169.95000000000002,False
21,2,9,1094.0,2.0,17.0,2739.0,371.96000000000004,False
14,5,14,244.0,5.0,24.5,2740.0,298.9,False
13,4,16,191.0,4.0,27.5,2742.0,210.10000000000002,False
22,2,5,1328.0,2.0,11.0,2745.0,292.16,False
17,5,12,482.0,5.0,21.5,2748.0,518.15,False
6,5,16,22.0,5.0,27.5,2750.0,30.250000000000004,False
20,5,7,898.0,5.0,14.0,2752.0,628.6,True
20,4,10,898.0,4.0,18.5,2754.0,664.52,True
22,3,4,1328.0,3.0,9.5,2758.0,378.48,False
19,1,13,733.0,1.0,23.0,2761.0,168.59,False
18,2,14,596.0,2.0,24.5,2763.0,292.04,False
18,4,13,596.0,4.0,23.0,2764.0,548.32,False
17,1,15,482.0,1.0,26.0,2765.0,125.32000000000001,False
18,5,11,596.0,5.0,20.0,2770.0,596.0,False
20,3,11,898.0,3.0,20.0,2774.0,538.8000000000001,False
17,4,14,482.0,4.0,24.5,2778.0,472.36,False
16,5,13,387.0,5.0,23.0,2780.0,445.05,False
7,5,16,32.0,5.0,27.5,2785.0,44.0,False
19,2,13,733.0,2.0,23.0,2791.0,337.18,False
17,2,15,482.0,2.0,26.0,2795.0,250.64000000000001,False
22,1,6,1328.0,1.0,12.5,2795.0,166.0,False
21,5,1,1094.0,5.0,5.0,2796.0,273.5,False
12,5,15,148.0,5.0,26.0,2798.0,192.4,False
21,5,2,1094.0,5.0,6.5,2804.0,355.55,False
19,4,12,733.0,4.0,21.5,2810.0,630.38,False
15,3,16,309.0,3.0,27.5,2812.0,254.925,False
21,3,9,1094.0,3.0,17.0,2814.0,557.94,False
22,3,5,1328.0,3.0,11.0,2820.0,438.24,False
22,2,6,1328.0,2.0,12.5,2825.0,332.0,False
8,5,16,46.0,5.0,27.5,2826.0,63.25000000000001,False
21,4,8,1094.0,4.0,15.5,2830.0,678.28,True
21,5,3,1094.0,5.0,8.0,2830.0,437.6,False
22,4,1,1328.0,4.0,5.0,2830.0,265.6,False
18,3,14,596.0,3.0,24.5,2838.0,438.06,False
22,4,2,1328.0,4.0,6.5,2838.0,345.28000000000003,False
14,4,16,244.0,4.0,27.5,2842.0,268.40000000000003,False
16,4,15,387.0,4.0,26.0,2846.0,402.48,False
16,1,16,387.0,1.0,27.5,2851.0,106.42500000000001,False
19,5,10,733.0,5.0,18.5,2852.0,678.025,False
20,1,12,898.0,1.0,21.5,2857.0,193.07,False
15,5,14,309.0,5.0,24.5,2860.0,378.525,False
21,1,10,1094.0,1.0,18.5,2861.0,202.39,False
22,4,3,1328.0,4.0,8.0,2864.0,424.96000000000004,False
19,3,13,733.0,3.0,23.0,2866.0,505.77000000000004,False
20,5,8,898.0,5.0,15.5,2868.0,695.95,True
17,3,15,482.0,3.0,26.0,2870.0,375.96000000000004,False
9,5,16,63.0,5.0,27.5,2873.0,86.625,False
21,5,4,1094.0,5.0,9.5,2874.0,519.65,False
16,2,16,387.0,2.0,27.5,2881.0,212.85000000000002,False
13,5,15,191.0,5.0,26.0,2882.0,248.3,False
20,2,12,898.0,2.0,21.5,2887.0,386.14,False
21,2,10,1094.0,2.0,18.5,2891.0,404.78,False
22,1,7,1328.0,1.0,14.0,2893.0,185.92000000000002,False
22,3,6,1328.0,3.0,12.5,2900.0,498.0,False
22,4,4,1328.0,4.0,9.5,2908.0,504.64,False
22,2,7,1328.0,2.0,14.0,2923.0,371.84000000000003,False
20,4,11,898.0,4.0,20.0,2924.0,718.4000000000001,True
10,5,16,85.0,5.0,27.5,2926.0,116.87500000000001,False
21,5,5,1094.0,5.0,11.0,2936.0,601.7,False
17,5,13,482.0,5.0,23.0,2954.0,554.3000000000001,False
16,3,16,387.0,3.0,27.5,2956.0,319.27500000000003,False
18,5,12,596.0,5.0,21.5,2958.0,640.7,False
20,3,12,898.0,3.0,21.5,2962.0,579.21,False
15,4,16,309.0,4.0,27.5,2962.0,339.90000000000003,False
21,4,9,1094.0,4.0,17.0,2964.0,743.9200000000001,True
21,3,10,1094.0,3.0,18.5,2966.0,607.17,False
22,4,5,1328.0,4.0,11.0,2970.0,584.32,False
18,1,15,596.0,1.0,26.0,2975.0,154.96,False
14,5,15,244.0,5.0,26.0,2982.0,317.2,False
19,1,14,733.0,1.0,24.5,2985.0,179.585,False
11,5,16,113.0,5.0,27.5,2987.0,155.375,False
18,4,14,596.0,4.0,24.5,2988.0,584.08,False
22,3,7,1328.0,3.0,14.0,2998.0,557.7600000000001,False
20,5,9,898.0,5.0,17.0,3002.0,763.3000000000001,True
16,5,14,387.0,5.0,24.5,3004.0,474.075,False
18,2,15,596.0,2.0,26.0,3005.0,309.92,False
22,1,8,1328.0,1.0,15.5,3009.0,205.84,False
19,2,14,733.0,2.0,24.5,3015.0,359.17,False
21,5,6,1094.0,5.0,12.5,3016.0,683.75,False
19,4,13,733.0,4.0,23.0,3016.0,674.36,False
17,4,15,482.0,4.0,26.0,3020.0,501.28000000000003,False
19,5,11,733.0,5.0,20.0,3022.0,733.0,False
17,1,16,482.0,1.0,27.5,3025.0,132.55,False
21,1,11,1094.0,1.0,20.0,3031.0,218.8,False
22,2,8,1328.0,2.0,15.5,3039.0,411.68,False
22,4,6,1328.0,4.0,12.5,3050.0,664.0,False
17,2,16,482.0,2.0,27.5,3055.0,265.1,False
12,5,16,148.0,5.0,27.5,3058.0,203.50000000000003,False
21,2,11,1094.0,2.0,20.0,3061.0,437.6,False
20,1,13,898.0,1.0,23.0,3063.0,206.54000000000002,False
18,3,15,596.0,3.0,26.0,3080.0,464.88,False
19,3,14,733.0,3.0,24.5,3090.0,538.755,False
20,2,13,898.0,2.0,23.0,3093.0,413.08000000000004,False
23,1,1,1607.0,1.0,5.0,3100.0,80.35000000000001,False
15,5,15,309.0,5.0,26.0,3102.0,401.7,False
16,4,16,387.0,4.0,27.5,3106.0,425.70000000000005,False
23,1,2,1607.0,1.0,6.5,3108.0,104.455,False
20,4,12,898.0,4.0,21.5,3112.0,772.28,True
21,5,7,1094.0,5.0,14.0,3114.0,765.8000000000001,False
22,3,8,1328.0,3.0,15.5,3114.0,617.52,False
21,4,10,1094.0,4.0,18.5,3116.0,809.56,True
17,3,16,482.0,3.0,27.5,3130.0,397.65000000000003,False
23,2,1,1607.0,2.0,5.0,3130.0,160.70000000000002,False
23,1,3,1607.0,1.0,8.0,3134.0,128.56,False
21,3,11,1094.0,3.0,20.0,3136.0,656.4000000000001,False
23,2,2,1607.0,2.0,6.5,3138.0,208.91,False
13,5,16,191.0,5.0,27.5,3142.0,262.625,False
22,1,9,1328.0,1.0,17.0,3143.0,225.76000000000002,False
22,4,7,1328.0,4.0,14.0,3148.0,743.6800000000001,False
20,5,10,898.0,5.0,18.5,3154.0,830.65,True
18,5,13,596.0,5.0,23.0,3164.0,685.4,False
23,2,3,1607.0,2.0,8.0,3164.0,257.12,False
20,3,13,898.0,3.0,23.0,3168.0,619.62,False
22,2,9,1328.0,2.0,17.0,3173.0,451.52000000000004,False
17,5,14,482.0,5.0,24.5,3178.0,590.45,False
23,1,4,1607.0,1.0,9.5,3178.0,152.665,False
23,3,1,1607.0,3.0,5.0,3205.0,241.05,False
23,2,4,1607.0,2.0,9.5,3208.0,305.33,False
19,5,12,733.0,5.0,21.5,3210.0,787.975,False
23,3,2,1607.0,3.0,6.5,3213.0,313.365,False
21,1,12,1094.0,1.0,21.5,3219.0,235.21,False
19,1,15,733.0,1.0,26.0,3227.0,190.58,False
21,5,8,1094.0,5.0,15.5,3230.0,847.85,True
18,4,15,596.0,4.0,26.0,3230.0,619.84,False
22,5,1,1328.0,5.0,5.0,3230.0,332.0,False
18,1,16,596.0,1.0,27.5,3235.0,163.9,False
22,5,2,1328.0,5.0,6.5,3238.0,431.6,False
23,3,3,1607.0,3.0,8.0,3239.0,385.68,False
19,4,14,733.0,4.0,24.5,3240.0,718.34,False
23,1,5,1607.0,1.0,11.0,3240.0,176.77,False
14,5,16,244.0,5.0,27.5,3242.0,335.5,False
16,5,15,387.0,5.0,26.0,3246.0,503.1,False
22,3,9,1328.0,3.0,17.0,3248.0,677.2800000000001,False
21,2,12,1094.0,2.0,21.5,3249.0,470.42,False
19,2,15,733.0,2.0,26.0,3257.0,381.16,False
22,4,8,1328.0,4.0,15.5,3264.0,823.36,False
22,5,3,1328.0,5.0,8.0,3264.0,531.2,False
18,2,16,596.0,2.0,27.5,3265.0,327.8,False
23,2,5,1607.0,2.0,11.0,3270.0,353.54,False
17,4,16,482.0,4.0,27.5,3280.0,530.2,False
23,3,4,1607.0,3.0,9.5,3283.0,457.995,False
21,4,11,1094.0,4.0,20.0,3286.0,875.2,True
20,1,14,898.0,1.0,24.5,3287.0,220.01,False
22,1,10,1328.0,1.0,18.5,3295.0,245.68,False
22,5,4,1328.0,5.0,9.5,3308.0,630.8,False
20,2,14,898.0,2.0,24.5,3317.0,440.02,False
20,4,13,898.0,4.0,23.0,3318.0,826.1600000000001,False
23,1,6,1607.0,1.0,12.5,3320.0,200.875,False
20,5,11,898.0,5.0,20.0,3324.0,898.0,True
21,3,12,1094.0,3.0,21.5,3324.0,705.63,False
22,2,10,1328.0,2.0,18.5,3325.0,491.36,False
19,3,15,733.0,3.0,26.0,3332.0,571.74,False
18,3,16,596.0,3.0,27.5,3340.0,491.70000000000005,False
23,3,5,1607.0,3.0,11.0,3345.0,530.3100000000001,False
23,2,6,1607.0,2.0,12.5,3350.0,401.75,False
23,4,1,1607.0,4.0,5.0,3355.0,321.40000000000003,False
15,5,16,309.0,5.0,27.5,3362.0,424.87500000000006,False
23,4,2,1607.0,4.0,6.5,3363.0,417.82,False
21,5,9,1094.0,5.0,17.0,3364.0,929.9000000000001,True
22,5,5,1328.0,5.0,11.0,3370.0,730.4,False
18,5,14,596.0,5.0,24.5,3388.0,730.1,False
23,4,3,1607.0,4.0,8.0,3389.0,514.24,False
20,3,14,898.0,3.0,24.5,3392.0,660.03,False
22,4,9,1328.0,4.0,17.0,3398.0,903.0400000000001,False
22,3,10,1328.0,3.0,18.5,3400.0,737.04,False
19,5,13,733.0,5.0,23.0,3416.0,842.95,False
23,1,7,1607.0,1.0,14.0,3418.0,224.98000000000002,False
17,5,15,482.0,5.0,26.0,3420.0,626.6,False
23,3,6,1607.0,3.0,12.5,3425.0,602.625,False
21,1,13,1094.0,1.0,23.0,3425.0,251.62,False
23,4,4,1607.0,4.0,9.5,3433.0,610.66,False
23,2,7,1607.0,2.0,14.0,3448.0,449.96000000000004,False
22,5,6,1328.0,5.0,12.5,3450.0,830.0,False
21,2,13,1094.0,2.0,23.0,3455.0,503.24,False
22,1,11,1328.0,1.0,20.0,3465.0,265.6,False
21,4,12,1094.0,4.0,21.5,3474.0,940.84,True
19,4,15,733.0,4.0,26.0,3482.0,762.32,False
19,1,16,733.0,1.0,27.5,3487.0,201.57500000000002,False
18,4,16,596.0,4.0,27.5,3490.0,655.6,False
23,4,5,1607.0,4.0,11.0,3495.0,707.08,False
22,2,11,1328.0,2.0,20.0,3495.0,531.2,False
16,5,16,387.0,5.0,27.5,3506.0,532.125,False
20,5,12,898.0,5.0,21.5,3512.0,965.35,True
21,5,10,1094.0,5.0,18.5,3516.0,1011.9499999999999,True
19,2,16,733.0,2.0,27.5,3517.0,403.15000000000003,False
23,3,7,1607.0,3.0,14.0,3523.0,674.94,False
20,1,15,898.0,1.0,26.0,3529.0,233.48000000000002,False
21,3,13,1094.0,3.0,23.0,3530.0,754.86,False
23,1,8,1607.0,1.0,15.5,3534.0,249.085,False
20,4,14,898.0,4.0,24.5,3542.0,880.04,False
22,5,7,1328.0,5.0,14.0,3548.0,929.6000000000001,False
22,4,10,1328.0,4.0,18.5,3550.0,982.72,False
20,2,15,898.0,2.0,26.0,3559.0,466.96000000000004,False
23,2,8,1607.0,2.0,15.5,3564.0,498.17,False
22,3,11,1328.0,3.0,20.0,3570.0,796.8000000000001,False
23,4,6,1607.0,4.0,12.5,3575.0,803.5,False
19,3,16,733.0,3.0,27.5,3592.0,604.725,False
18,5,15,596.0,5.0,26.0,3630.0,774.8000000000001,False
20,3,15,898.0,3.0,26.0,3634.0,700.44,False
23,3,8,1607.0,3.0,15.5,3639.0,747.255,False
19,5,14,733.0,5.0,24.5,3640.0,897.925,False
21,1,14,1094.0,1.0,24.5,3649.0,268.03,False
22,1,12,1328.0,1.0,21.5,3653.0,285.52,False
22,5,8,1328.0,5.0,15.5,3664.0,1029.2,True
23,1,9,1607.0,1.0,17.0,3668.0,273.19,False
23,4,7,1607.0,4.0,14.0,3673.0,899.9200000000001,False
21,2,14,1094.0,2.0,24.5,3679.0,536.06,False
21,4,13,1094.0,4.0,23.0,3680.0,1006.48,False
17,5,16,482.0,5.0,27.5,3680.0,662.75,False
22,2,12,1328.0,2.0,21.5,3683.0,571.04,False
21,5,11,1094.0,5.0,20.0,3686.0,1094.0,True
23,2,9,1607.0,2.0,17.0,3698.0,546.38,False
20,5,13,898.0,5.0,23.0,3718.0,1032.7,False
22,4,11,1328.0,4.0,20.0,3720.0,1062.4,False
24,1,1,1937.0,1.0,5.0,3736.0,96.85000000000001,False
19,4,16,733.0,4.0,27.5,3742.0,806.3000000000001,False
24,1,2,1937.0,1.0,6.5,3744.0,125.905,False
21,3,14,1094.0,3.0,24.5,3754.0,804.09,False
23,5,1,1607.0,5.0,5.0,3755.0,401.75,False
22,3,12,1328.0,3.0,21.5,3758.0,856.56,False
23,5,2,1607.0,5.0,6.5,3763.0,522.275,False
24,2,1,1937.0,2.0,5.0,3766.0,193.70000000000002,False
24,1,3,1937.0,1.0,8.0,3770.0,154.96,False
23,3,9,1607.0,3.0,17.0,3773.0,819.57,False
24,2,2,1937.0,2.0,6.5,3774.0,251.81,False
20,4,15,898.0,4.0,26.0,3784.0,933.9200000000001,False
23,4,8,1607.0,4.0,15.5,3789.0,996.34,False
23,5,3,1607.0,5.0,8.0,3789.0,642.8000000000001,False
20,1,16,898.0,1.0,27.5,3789.0,246.95000000000002,False
22,5,9,1328.0,5.0,17.0,3798.0,1128.8000000000002,True
24,2,3,1937.0,2.0,8.0,3800.0,309.92,False
24,1,4,1937.0,1.0,9.5,3814.0,184.01500000000001,False
20,2,16,898.0,2.0,27.5,3819.0,493.90000000000003,False
23,1,10,1607.0,1.0,18.5,3820.0,297.295,False
23,5,4,1607.0,5.0,9.5,3833.0,763.325,False
24,3,1,1937.0,3.0,5.0,3841.0,290.55,False
24,2,4,1937.0,2.0,9.5,3844.0,368.03000000000003,False
24,3,2,1937.0,3.0,6.5,3849.0,377.71500000000003,False
23,2,10,1607.0,2.0,18.5,3850.0,594.59,False
22,1,13,1328.0,1.0,23.0,3859.0,305.44,False
21,5,12,1094.0,5.0,21.5,3874.0,1176.05,True
24,3,3,1937.0,3.0,8.0,3875.0,464.88,False
24,1,5,1937.0,1.0,11.0,3876.0,213.07,False
19,5,15,733.0,5.0,26.0,3882.0,952.9,False
22,2,13,1328.0,2.0,23.0,3889.0,610.88,False
18,5,16,596.0,5.0,27.5,3890.0,819.5000000000001,False
21,1,15,1094.0,1.0,26.0,3891.0,284.44,False
20,3,16,898.0,3.0,27.5,3894.0,740.85,False
23,5,5,1607.0,5.0,11.0,3895.0,883.85,False
21,4,14,1094.0,4.0,24.5,3904.0,1072.12,False
24,2,5,1937.0,2.0,11.0,3906.0,426.14,False
22,4,12,1328.0,4.0,21.5,3908.0,1142.08,False
24,3,4,1937.0,3.0,9.5,3919.0,552.045,False
21,2,15,1094.0,2.0,26.0,3921.0,568.88,False
23,4,9,1607.0,4.0,17.0,3923.0,1092.76,False
23,3,10,1607.0,3.0,18.5,3925.0,891.885,False
20,5,14,898.0,5.0,24.5,3942.0,1100.05,False
22,5,10,1328.0,5.0,18.5,3950.0,1228.4,True
24,1,6,1937.0,1.0,12.5,3956.0,242.125,False
22,3,13,1328.0,3.0,23.0,3964.0,916.32,False
23,5,6,1607.0,5.0,12.5,3975.0,1004.375,False
24,3,5,1937.0,3.0,11.0,3981.0,639.21,False
24,2,6,1937.0,2.0,12.5,3986.0,484.25,False
23,1,11,1607.0,1.0,20.0,3990.0,321.40000000000003,False
24,4,1,1937.0,4.0,5.0,3991.0,387.40000000000003,False
21,3,15,1094.0,3.0,26.0,3996.0,853.32,False
24,4,2,1937.0,4.0,6.5,3999.0,503.62,False
23,2,11,1607.0,2.0,20.0,4020.0,642.8000000000001,False
24,4,3,1937.0,4.0,8.0,4025.0,619.84,False
20,4,16,898.0,4.0,27.5,4044.0,987.8000000000001,False
24,1,7,1937.0,1.0,14.0,4054.0,271.18,False
24,3,6,1937.0,3.0,12.5,4061.0,726.375,False
24,4,4,1937.0,4.0,9.5,4069.0,736.0600000000001,False
23,5,7,1607.0,5.0,14.0,4073.0,1124.9,False
23,4,10,1607.0,4.0,18.5,4075.0,1189.18,False
21,5,13,1094.0,5.0,23.0,4080.0,1258.1000000000001,True
22,1,14,1328.0,1.0,24.5,4083.0,325.36,False
24,2,7,1937.0,2.0,14.0,4084.0,542.36,False
23,3,11,1607.0,3.0,20.0,4095.0,964.2,False
22,2,14,1328.0,2.0,24.5,4113.0,650.72,False
22,4,13,1328.0,4.0,23.0,4114.0,1221.76,False
22,5,11,1328.0,5.0,20.0,4120.0,1328.0,True
24,4,5,1937.0,4.0,11.0,4131.0,852.28,False
19,5,16,733.0,5.0,27.5,4142.0,1007.8750000000001,False
21,4,15,1094.0,4.0,26.0,4146.0,1137.76,False
21,1,16,1094.0,1.0,27.5,4151.0,300.85,False
24,3,7,1937.0,3.0,14.0,4159.0,813.5400000000001,False
24,1,8,1937.0,1.0,15.5,4170.0,300.235,False
23,1,12,1607.0,1.0,21.5,4178.0,345.505,False
21,2,16,1094.0,2.0,27.5,4181.0,601.7,False
20,5,15,898.0,5.0,26.0,4184.0,1167.4,False
22,3,14,1328.0,3.0,24.5,4188.0,976.0799999999999,False
23,5,8,1607.0,5.0,15.5,4189.0,1245.425,False
24,2,8,1937.0,2.0,15.5,4200.0,600.47,False
23,2,12,1607.0,2.0,21.5,4208.0,691.01,False
24,4,6,1937.0,4.0,12.5,4211.0,968.5,False
23,4,11,1607.0,4.0,20.0,4245.0,1285.6000000000001,False
21,3,16,1094.0,3.0,27.5,4256.0,902.5500000000001,False
24,3,8,1937.0,3.0,15.5,4275.0,900.705,False
23,3,12,1607.0,3.0,21.5,4283.0,1036.5149999999999,False
21,5,14,1094.0,5.0,24.5,4304.0,1340.1499999999999,True
24,1,9,1937.0,1.0,17.0,4304.0,329.29,False
22,5,12,1328.0,5.0,21.5,4308.0,1427.6,True
24,4,7,1937.0,4.0,14.0,4309.0,1084.72,False
23,5,9,1607.0,5.0,17.0,4323.0,1365.95,False
22,1,15,1328.0,1.0,26.0,4325.0,345.28000000000003,False
24,2,9,1937.0,2.0,17.0,4334.0,658.58,False
22,4,14,1328.0,4.0,24.5,4338.0,1301.44,False
22,2,15,1328.0,2.0,26.0,4355.0,690.5600000000001,False
23,1,13,1607.0,1.0,23.0,4384.0,369.61,False
24,5,1,1937.0,5.0,5.0,4391.0,484.25,False
24,5,2,1937.0,5.0,6.5,4399.0,629.525,False
21,4,16,1094.0,4.0,27.5,4406.0,1203.4,False
24,3,9,1937.0,3.0,17.0,4409.0,987.8700000000001,False
23,2,13,1607.0,2.0,23.0,4414.0,739.22,False
24,4,8,1937.0,4.0,15.5,4425.0,1200.94,False
24,5,3,1937.0,5.0,8.0,4425.0,774.8000000000001,False
22,3,15,1328.0,3.0,26.0,4430.0,1035.8400000000001,False
23,4,12,1607.0,4.0,21.5,4433.0,1382.02,False
20,5,16,898.0,5.0,27.5,4444.0,1234.75,False
24,1,10,1937.0,1.0,18.5,4456.0,358.34499999999997,False
24,5,4,1937.0,5.0,9.5,4469.0,920.075,False
23,5,10,1607.0,5.0,18.5,4475.0,1486.475,True
24,2,10,1937.0,2.0,18.5,4486.0,716.6899999999999,False
23,3,13,1607.0,3.0,23.0,4489.0,1108.8300000000002,False
25,1,1,2329.0,1.0,5.0,4503.0,116.45,False
25,1,2,2329.0,1.0,6.5,4511.0,151.38500000000002,False
22,5,13,1328.0,5.0,23.0,4514.0,1527.2,True
24,5,5,1937.0,5.0,11.0,4531.0,1065.35,False
25,2,1,2329.0,2.0,5.0,4533.0,232.9,False
25,1,3,2329.0,1.0,8.0,4537.0,186.32,False
25,2,2,2329.0,2.0,6.5,4541.0,302.77000000000004,False
21,5,15,1094.0,5.0,26.0,4546.0,1422.2,False
24,4,9,1937.0,4.0,17.0,4559.0,1317.16,False
24,3,10,1937.0,3.0,18.5,4561.0,1075.035,False
25,2,3,2329.0,2.0,8.0,4567.0,372.64,False
22,4,15,1328.0,4.0,26.0,4580.0,1381.1200000000001,False
25,1,4,2329.0,1.0,9.5,4581.0,221.255,False
22,1,16,1328.0,1.0,27.5,4585.0,365.20000000000005,False
23,1,14,1607.0,1.0,24.5,4608.0,393.715,False
25,3,1,2329.0,3.0,5.0,4608.0,349.35,False
24,5,6,1937.0,5.0,12.5,4611.0,1210.625,False
25,2,4,2329.0,2.0,9.5,4611.0,442.51,False
